Product ID,Product Name,Category,Description,Price
316,"Microwaveable Plastic Multiutility Bowl - Yellow, New Coral, L2272 YL","Kitchen, Garden & Pets","It is made of high-quality food grade virgin plastic. These bowls come in beautiful bright colours. Store fruits, dry fruits, snacks, biscuits etc. in these bowls. These coral bowls are microwave safe, easy to clean and maintain.",38
317,Chicken Jalapeno Cheese Nuggets,"Eggs, Meat & Fish","Boneless chicken meat, formed, batter-coated & breadcrumbed. Bite into these mildly spiced cheese nuggets every weekend. Enjoy it with family and friends. Whenever you have Hunger Pangs or you are planning a party you want something quick, open a pack of Meatzza Snackers. Just heat and eat.",300
318,Milk Delights Face Wash With Honey For Dry Skin,Beauty & Hygiene,"Presenting New Nivea Milk Delights Face Wash which has the goodness of milk proteins and moisturising honey. Formulated specifically for the dry skin, it gives you healthy-looking skin. It cleans the face from within making it healthy and dirt-free.",90
319,Instaglow Oxygen Bleach,Beauty & Hygiene,"Its unique gas flushing action and exclusive formula release oxygen, which thoroughly cleanse the skin, unblocking the clogged pores, thus providing an instant fairness & radiance. Pre-bleach cream conditions skin and protects skin from irritation caused by after bleaching. Vlcc Insta Glow Herbal Bleach Pack is made from all the herbal ingredients making it the best product for your skin.",70
320,Soft Drink - Lime Flavoured,Beverages,"Sprite is a clear lime drink truly meant to quench your thirst & refresh you since 1999. Now, do not confuse thirst with anything else under the sky! Its not your agony aunt but just a drink that refreshes you. Be it summers or winters, Sprite will always keep you refreshed. It has true feelings for your thirst. Believe it!



Its crisp lemon-lime taste makes you feel like you have just stepped out of a cold shower. Clear Hai? 



You can not drink this refreshing Sprite by just looking at the page so Buy Now!",40
321,Coffee Creamer - Coffee-Mate,Gourmet & World Food,"Nescafe Coffee-mate creamer will help make your cup of coffee, even richer, smoother, and creamier to help you kick start your day on the right note. This creamer is the ideal substitute for milk, which is easy to store or carry along. The Original Rich And Deliciously Creamy Non-Dairy Creamer. Coffee-Mate Is Perfect Anytime You Want To Enjoy A Velvety-Smooth Cup Of Coffee.",425
322,Royce Premium High Quality Pedal Plastic Dustbin / Garbage Bin - Blue,Cleaning & Household,"Elegant looking and light-weight, it is ideal for disposal of dry and wet garbage. Its smooth pedal ensures hands-free use, easy to clean and wash.",265
323,Khaas Shampoo Bar - Heena Amla,Beauty & Hygiene,"Easy to use a bar with conditioner with zero waste and no non-sense, no sulphates, parabens and no plastic packaging. Unlike commercially made soaps, our soaps are passionately handcrafted with natural ingredients chunks of goodness that your scalp & hair would absolutely love & want more! Along with beautiful hair, these handmade soaps leave you with a sense of pride. Amla: Strengthens hair, prevents premature greying, controls dandruff.

Heena: Deep conditioner, moisturises, enhance shine and makes hair silky.
Coconut cream- Good hair conditioner making hair manageable.
Aloe vera: Controls dandruff",295
324,Bubble Glass,"Kitchen, Garden & Pets","This glass is 20% more resistant and is ideal for drinking water, juice, cold-drinks, whisky etc. Durobor glasses are made in Belgium and are handblown glasses.",1041
325,Dazzle Livid Lilac Dinner Set - White,"Kitchen, Garden & Pets","Tableware that is infused with beauty and strength, charming dishes, gaily patterned in colourful new designs serve every purpose. Cello Opalware is produced in the most advanced state-of-the-art manufacturing facility using German Technology. Cello Opalware has beguiling designs delicately poised between fantasy and fiction. Tableware that is infused with beauty and strength, charming dishes, gaily patterned in colourful new designs serve every purpose. Bacteria free-non porous and hygienic for your family.
100 percent vegetarian with bone ash free and made of green material. Thermal resistant, no cracks on heating food in the microwave from refrigerator and stackable.  It's a break, chip and scratch-resistant product made for everyday use. It is fully tempered up to 3X stronger, recyclable, easy to clean.",1895
326,Dhanwantharam Kwath,Beauty & Hygiene,"Dhanwantharam Kwath is an Ayurveda formulation that helps relieve Vata disorders and postnatal difficulties in women. Dhanwantharam Kwath helps reduce the symptoms associated with degenerating diseases, rheumatic complaints, trauma, etc. It also proves beneficial in vaginal complaints, painful micturition and helps restore natural strength after delivery.",140
327,Suzzan Glass Bottle With Blue Cap,"Kitchen, Garden & Pets","Glass has almost zero rates of chemical interaction thus ensures strength, aroma and flavour. Exclusive airtight, leak resistant lid safeguards from spoilage and bacteria.It is ideal for storing milk, juice, water, lassi, cold coffee etc. Treo by Milton is synonymous with elegant and utilitarian glassware, handpicked from the finest furnaces in the world. Created with the perfect cuts to suit Indian tastes, these glass items are made to keep your guests talking while being functional additions to your home. Treo has the largest assortment of storage products for all needs. We have everything from stylish bottles in various shapes to suit your style to a large variety of fridge containers, jars and canisters. Your kitchen and fridge will never look the same again! The glass is here to promise you to have the best time every day! Serving good food and drinks with finesse is an art befitting a connoisseur.",290
328,Henko Detergent Bar - Stain Care 250 gm + Mr. White Detergent Powder 1 kg Pouch,Cleaning & Household,"Henko Stain Champion Bar is a detergent bar that even eradicates dry, tough stains from laundry. Powered by German technology with Oxygen Power, it completely removes even deep down hard stains like dried up oil and stubborn dirt on collars and cuffs.Mr White detergent powder guarantees superb washing, snowy white clothes and assists boost your assurance by providing spotless clean clothes. Mr White detergent plays an important part in aiding us to look good by giving greater white clean clothes. It aids provide whiter and brighter clothes.",95
329,Tea - English Breakfast,Beverages,"Typhoo English Breakfast tea is a traditional and unique blend of Assam orthodox and CTC teas. Created by our master blenders, this tea is famous world over for its rich taste, bright liquor with strengh& aroma to match. This malty, classic tea with oaky undertones is the perfect companion with breakfast and a refershing delight to enjoy, any time of the day.",195
330,Rolled Oats - Gluten Free + Gluten Free - Steel Cut Oats (each 500 g),Snacks & Branded Foods,"Rolled Oats 500g
True Elements brings to you Rolled Oats that are loaded with health benefits and nutrients. These are lightly processed whole-grain food. Before being rolled into flat flakes under heavy rollers and then stabilized by being lightly toasted. It is rich in protein, fibre and is an excellent source of Vitamin B Complex and iron. It is the healthiest grain. Cook it with milk or water and add fruits or veggies for your choice. This makes a perfect healthy breakfast.
Benefits:

It is loaded with many health benefits and nutrients.
It is a great healthy breakfast option.
It is rich in protein, fibre and is an excellent source of Vitamin B Complex and iron.

Steel Cut Oats 500g
True Elements brings to you Steel Cut Oats that are loaded with health benefits and nutrients. These are oat groats that have been sliced into smaller pieces. It is rich in protein, fibre and is an excellent source of Vitamin B Complex and iron. It takes more time to cook than other oats. Cook it with milk and add fruits for your choice. This makes a perfect healthy breakfast.
Benefits:

It is loaded with many health benefits and nutrients.
It is a great healthy breakfast option.
It is rich in protein, fibre and is an excellent source of Vitamin B Complex and iron.",400
331,"Wafer Roll - Twister, Black With Vanilla Flavoured Cream",Gourmet & World Food,"Delfi Wafer Rolls are crispy and crunchy wafer sticks wrapped around delicious vanilla cream filling, which are a favourite amongst children and adults. It is an ideal snack to pack for school, to relished on-the-go or to savour as a midday snack. They are made using vegetarian ingredients only.",275
